Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Status
NC_000913:complement(2298715..2299578):CDS	"b2204"	"ferredoxin-type protein"	CDS	2298715	2299578	no 	no 	Unique with overlap 
NC_000913:complement(2299565..2300260):CDS	"b2205"	"ferredoxin-type protein"	CDS	2299565	2300260	no 	no 	Unique with overlap 
NC_000913:complement(2300267..2302753):CDS	"b2206"	"nitrate reductase, periplasmic, large subunit"	CDS	2300267	2302753	no 	no 	Unique with overlap 
NC_000913:complement(2302750..2303013):CDS	"b2207"	"assembly protein for periplasmic nitrate reductase"	CDS	2302750	2303013	no 	no 	Unique with overlap 
NC_000913:complement(2303003..2303497):CDS	"b2208"	"ferredoxin-type protein, role in electron transfer to periplasmic nitrate reductase napa"	CDS	2303003	2303497	no 	no 	Unique with overlap 
NC_000913:complement(2308691..2309341):CDS	"b2212"	"oxidative demethylase of n1-methyladenine or n3-methylcytosine dna lesions"	CDS	2308691	2309341	no 	no 	Unique with overlap 
NC_000913:2320043..2321869:CDS	"b2219"	"sensory histidine kinase in two-component regulatory system with atoc"	CDS	2320043	2321869	no 	no 	Unique with overlap 
NC_000913:2321866..2323251:CDS	"b2220"	"fused response regulator of ato operon, in two-component system with atos: response regulator/sigma54 interaction protein"	CDS	2321866	2323251	no 	no 	Unique with overlap 
NC_000913:2323447..2324109:CDS	"b2221"	"acetyl-coa:acetoacetyl-coa transferase, alpha subunit"	CDS	2323447	2324109	no 	no 	Unique with overlap 
NC_000913:2324109..2324759:CDS	"b2222"	"acetyl-coa:acetoacetyl-coa transferase, beta subunit"	CDS	2324109	2324759	no 	no 	Unique with overlap 
NC_000913:2324756..2326078:CDS	"b2223"	"short chain fatty acid transporter"	CDS	2324756	2326078	no 	no 	Unique with overlap 
NC_000913:complement(2328148..2329797):CDS	"b2226"	"tandem duf2300 domain protein, putative host defense protein"	CDS	2328148	2329797	no 	no 	Unique with overlap 
NC_000913:complement(2329798..2334402):CDS	"b4500"		CDS-pseudo	2329798	2334402	no 	yes 	Unique with overlap 
NC_000913:complement(2334336..2334959):CDS	"b2229"	"duf1175 family protein, putative host defense protein"	CDS	2334336	2334959	no 	no 	Unique with overlap 
NC_000913:complement(2334956..2336644):CDS	"b2230"	"duf2138 family protein, putative host defense protein"	CDS	2334956	2336644	no 	no 	Unique with overlap 
NC_000913:2347384..2348514:CDS	"b2235"	"ribonucleoside-diphosphate reductase 1, beta subunit, ferritin-like protein"	CDS	2347384	2348514	no 	no 	Unique with overlap 
NC_000913:2352647..2354275:CDS	"b2241"	"anaerobic sn-glycerol-3-phosphate dehydrogenase, large fad/nad(p)-binding subunit"	CDS	2352647	2354275	no 	no 	Unique with overlap 
NC_000913:2354265..2355524:CDS	"b2242"	"anaerobic sn-glycerol-3-phosphate dehydrogenase membrane anchor subunit"	CDS	2354265	2355524	no 	no 	Unique with overlap 
NC_000913:2355521..2356711:CDS	"b2243"	"anaerobic sn-glycerol-3-phosphate dehydrogenase, c subunit, 4fe-4s iron-sulfur cluster"	CDS	2355521	2356711	no 	no 	Unique with overlap 
NC_000913:2356904..2357803:CDS	"b2244"	"transposase_31 family protein"	CDS	2356904	2357803	no 	no 	Unique with overlap 
NC_000913:2367071..2368039:CDS	"b2254"	"undecaprenyl phosphate-l-ara4fn transferase"	CDS	2367071	2368039	no 	no 	Unique with overlap 
NC_000913:2368039..2370021:CDS	"b2255"	"fused udp-l-ara4n formyltransferase/udp-glca c-4'-decarboxylase"	CDS	2368039	2370021	no 	no 	Unique with overlap 
NC_000913:2370018..2370908:CDS	"b2256"	"undecaprenyl phosphate-alpha-l-ara4fn deformylase"	CDS	2370018	2370908	no 	no 	Unique with overlap 
NC_000913:2370908..2372560:CDS	"b2257"	"4-amino-4-deoxy-l-arabinose transferase"	CDS	2370908	2372560	no 	no 	Unique with overlap 
NC_000913:2372557..2372892:CDS	"b4544"	"undecaprenyl phosphate-alpha-l-ara4n exporter; flippase arnef subunit"	CDS	2372557	2372892	no 	no 	Unique with overlap 
NC_000913:complement(2373648..2375003):CDS	"b2260"	"o-succinylbenzoate-coa ligase"	CDS	2373648	2375003	no 	no 	Unique with overlap 
NC_000913:complement(2375000..2375962):CDS	"b2261"	"o-succinylbenzoyl-coa synthase"	CDS	2375000	2375962	no 	no 	Unique with overlap 
NC_000913:complement(2376834..2377592):CDS	"b2263"	"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase"	CDS	2376834	2377592	no 	no 	Unique with overlap 
NC_000913:complement(2377589..2379259):CDS	"b2264"	"2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase; sephchc synthase"	CDS	2377589	2379259	no 	no 	Unique with overlap 
NC_000913:complement(2393205..2395046):CDS	"b2278"	"nadh:ubiquinone oxidoreductase, membrane subunit l"	CDS	2393205	2395046	no 	no 	Unique with overlap 
NC_000913:complement(2395043..2395345):CDS	"b2279"	"nadh:ubiquinone oxidoreductase, membrane subunit k"	CDS	2395043	2395345	no 	no 	Unique with overlap 
NC_000913:complement(2395342..2395896):CDS	"b2280"	"nadh:ubiquinone oxidoreductase, membrane subunit j"	CDS	2395342	2395896	no 	no 	Unique with overlap 
NC_000913:complement(2396465..2397442):CDS	"b2282"	"nadh:ubiquinone oxidoreductase, membrane subunit h"	CDS	2396465	2397442	no 	no 	Unique with overlap 
NC_000913:complement(2397439..2400165):CDS	"b2283"	"nadh:ubiquinone oxidoreductase, chain g"	CDS	2397439	2400165	no 	no 	Unique with overlap 
NC_000913:complement(2400218..2401555):CDS	"b2284"	"nadh:ubiquinone oxidoreductase, chain f"	CDS	2400218	2401555	no 	no 	Unique with overlap 
NC_000913:complement(2401552..2402052):CDS	"b2285"	"nadh:ubiquinone oxidoreductase, chain e"	CDS	2401552	2402052	no 	no 	Unique with overlap 
NC_000913:complement(2424517..2425233):CDS	"b2307"	"histidine abc transporter permease"	CDS	2424517	2425233	no 	no 	Unique with overlap 
NC_000913:complement(2425230..2425916):CDS	"b2308"	"histidine abc transporter permease"	CDS	2425230	2425916	no 	no 	Unique with overlap 
NC_000913:complement(2431022..2431684):CDS	"b2314"	"membrane-anchored periplasmic protein involved in septation"	CDS	2431022	2431684	no 	no 	Unique with overlap 
NC_000913:complement(2431674..2432942):CDS	"b2315"	"bifunctional folylpolyglutamate synthase/ dihydrofolate synthase"	CDS	2431674	2432942	no 	no 	Unique with overlap 
NC_000913:complement(2434824..2435636):CDS	"b2318"	"trna pseudouridine(38-40) synthase"	CDS	2434824	2435636	no 	no 	Unique with overlap 
NC_000913:complement(2444203..2444751):CDS	"b2326"	"elongation factor p lys34 hydroxylase"	CDS	2444203	2444751	no 	no 	Unique with overlap 
NC_000913:complement(2444751..2445560):CDS	"b2327"	"taue/tsup family inner membrane protein"	CDS	2444751	2445560	no 	no 	Unique with overlap 
NC_000913:complement(2450051..2450590):CDS	"b2333"	"putative fimbrial-like adhesin protein"	CDS	2450051	2450590	no 	no 	Unique with overlap 
NC_000913:complement(2450587..2451075):CDS	"b2334"	"putative fimbrial-like adhesin protein"	CDS	2450587	2451075	no 	no 	Unique with overlap 
NC_000913:complement(2451072..2451584):CDS	"b2335"	"putative fimbrial-like adhesin protein"	CDS	2451072	2451584	no 	no 	Unique with overlap 
NC_000913:complement(2457015..2459159):CDS	"b2341"	"enoyl-coa hydratase/epimerase and isomerase/3-hydroxyacyl-coa dehydrogenase"	CDS	2457015	2459159	no 	no 	Unique with overlap 
NC_000913:2467855..2468217:CDS	"b2350"	"cps-53 (kple1) prophage; bactoprenol-linked glucose translocase/flippase"	CDS	2467855	2468217	no 	no 	Unique with overlap 
NC_000913:2468214..2469134:CDS	"b2351"	"cps-53 (kple1) prophage; bactoprenol glucosyl transferase"	CDS	2468214	2469134	no 	no 	Unique with overlap 
NC_000913:2469131..2470462:CDS	"b2352"	"serotype-specific glucosyl transferase, cps-53 (kple1) prophage"	CDS	2469131	2470462	no 	no 	Unique with overlap 
NC_000913:complement(2471544..2472122):CDS	"b2355"		CDS-pseudo	2471544	2472122	no 	yes 	Unique with overlap 
NC_000913:complement(2472118..2472387):CDS	"b2356"		CDS-pseudo	2472118	2472387	no 	yes 	Unique with overlap 
NC_000913:complement(2472387..2472881):CDS	"b2357"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2472387	2472881	no 	no 	Unique with overlap 
NC_000913:complement(2472878..2473585):CDS	"b2358"		CDS-pseudo	2472878	2473585	no 	yes 	Unique with overlap 
NC_000913:2474984..2475520:CDS	"b2361"	"cps-53 (kple1) prophage; conserved protein"	CDS	2474984	2475520	no 	no 	Unique with overlap 
NC_000913:2475511..2475873:CDS	"b2362"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2475511	2475873	no 	no 	Unique with overlap 
NC_000913:2476584..2476598:tRNA	"b4643"	"trna-other"	tRNA	2476584	2476598	no 	no 	Unique with overlap 
NC_000913:complement(2480638..2482176):CDS	"b2367"	"putative multidrug efflux system"	CDS	2480638	2482176	no 	no 	Unique with overlap 
NC_000913:complement(2504510..2505547):CDS	"b2384"	"aminopeptidase"	CDS	2504510	2505547	no 	no 	Unique with overlap 
NC_000913:complement(2539717..2540814):CDS	"b2422"	"sulfate/thiosulfate transporter subunit"	CDS	2539717	2540814	no 	no 	Unique with overlap 
NC_000913:complement(2540804..2541679):CDS	"b2423"	"sulfate/thiosulfate abc transporter permease"	CDS	2540804	2541679	no 	no 	Unique with overlap 
NC_000913:complement(2541679..2542512):CDS	"b2424"	"sulfate/thiosulfate abc transporter permease"	CDS	2541679	2542512	no 	no 	Unique with overlap 
NC_000913:complement(2551277..2551726):CDS	"b2433"	"inner membrane protein"	CDS	2551277	2551726	no 	no 	Unique with overlap 
NC_000913:complement(2551713..2552138):CDS	"b2434"	"gnat family putative n-acetyltransferase"	CDS	2551713	2552138	no 	no 	Unique with overlap 
NC_000913:2562111..2562527:CDS	"b2446"	"cpz-55 prophage; uncharacterized protein"	CDS	2562111	2562527	no 	no 	Unique with overlap 
NC_000913:2562524..2563117:CDS	"b2447"	"cpz-55 prophage; uncharacterized protein"	CDS	2562524	2563117	no 	no 	Unique with overlap 
NC_000913:complement(2565481..2566884):CDS	"b2451"	"reactivating factor for ethanolamine ammonia lyase"	CDS	2565481	2566884	no 	no 	Unique with overlap 
NC_000913:complement(2566881..2568107):CDS	"b2452"	"ethanolamine transporter"	CDS	2566881	2568107	no 	no 	Unique with overlap 
NC_000913:complement(2568324..2569511):CDS	"b2453"	"ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase"	CDS	2568324	2569511	no 	no 	Unique with overlap 
NC_000913:complement(2569501..2570337):CDS	"b2454"	"ethanolamine utilization protein, hsp70/actin superfamily protein"	CDS	2569501	2570337	no 	no 	Unique with overlap 
NC_000913:complement(2572489..2573505):CDS	"b2458"	"phosphate acetyltransferase"	CDS	2572489	2573505	no 	no 	Unique with overlap 
NC_000913:complement(2573502..2574305):CDS	"b2459"	"cobalamin adenosyltransferase involved in ethanolamine utilization"	CDS	2573502	2574305	no 	no 	Unique with overlap 
NC_000913:complement(2574302..2575003):CDS	"b2460"	"rmlc-like cupin domain protein"	CDS	2574302	2575003	no 	no 	Unique with overlap 
NC_000913:complement(2574978..2575457):CDS	"b2461"	"putative p-loop ntpase ethanolamine utilization protein"	CDS	2574978	2575457	no 	no 	Unique with overlap 
NC_000913:2599906..2600478:CDS	"b2479"	"transcriptional repressor, regulatory protein accessory to gcva"	CDS	2599906	2600478	no 	no 	Unique with overlap 
NC_000913:2601201..2601818:CDS	"b2481"	"hydrogenase 4, 4fe-4s subunit"	CDS	2601201	2601818	no 	no 	Unique with overlap 
NC_000913:2606917..2608497:CDS	"b2486"	"hydrogenase 4, membrane subunit"	CDS	2606917	2608497	no 	no 	Unique with overlap 
NC_000913:2608487..2610154:CDS	"b2487"	"hydrogenase 4, subunit"	CDS	2608487	2610154	no 	no 	Unique with overlap 
NC_000913:2610164..2610709:CDS	"b2488"	"hydrogenase 4, fe-s subunit"	CDS	2610164	2610709	no 	no 	Unique with overlap 
NC_000913:2610706..2611464:CDS	"b2489"	"hydrogenase 4, fe-s subunit"	CDS	2610706	2611464	no 	no 	Unique with overlap 
NC_000913:2611457..2611870:CDS	"b2490"	"putative processing element hydrogenase 4"	CDS	2611457	2611870	no 	no 	Unique with overlap 
NC_000913:2621197..2622234:CDS	"b2499"	"phosphoribosylaminoimidazole synthetase"	CDS	2621197	2622234	no 	no 	Unique with overlap 
NC_000913:complement(2645013..2647325):CDS	"b2519"	"penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain protein"	CDS	2645013	2647325	no 	no 	Unique with overlap 
NC_000913:2669032..2670393:CDS	"b2538"	"3-phenylpropionate dioxygenase, large (alpha) subunit"	CDS	2669032	2670393	no 	no 	Unique with overlap 
NC_000913:2670390..2670908:CDS	"b2539"	"3-phenylpropionate dioxygenase, small (beta) subunit"	CDS	2670390	2670908	no 	no 	Unique with overlap 
NC_000913:2670908..2671228:CDS	"b2540"	"3-phenylpropionate dioxygenase, ferredoxin subunit"	CDS	2670908	2671228	no 	no 	Unique with overlap 
NC_000913:2671225..2672037:CDS	"b2541"	"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase"	CDS	2671225	2672037	no 	no 	Unique with overlap 
NC_000913:complement(2687469..2688803):CDS	"b2554"	"response regulator regulating glmy srna in two-component system with sensor protein glrk"	CDS	2687469	2688803	no 	no 	Unique with overlap 
NC_000913:complement(2688793..2689506):CDS	"b2555"	"putative outer membrane protein modulating the qseef response"	CDS	2688793	2689506	no 	no 	Unique with overlap 
NC_000913:complement(2700618..2700998):CDS	"b2563"	"holo-[acyl-carrier-protein] synthase 1"	CDS	2700618	2700998	no 	no 	Unique with overlap 
NC_000913:complement(2702481..2703386):CDS	"b2566"	"membrane-associated, 16s rrna-binding gtpase"	CDS	2702481	2703386	no 	no 	Unique with overlap 
NC_000913:complement(2703383..2704063):CDS	"b2567"	"rnase iii"	CDS	2703383	2704063	no 	no 	Unique with overlap 
NC_000913:complement(2707322..2707801):CDS	"b2570"	"soxr iron-sulfur cluster reduction factor component"	CDS	2707322	2707801	no 	no 	Unique with overlap 
NC_000913:complement(2707798..2708754):CDS	"b2571"	"anti-sigma e factor, binds rsea"	CDS	2707798	2708754	no 	no 	Unique with overlap 
NC_000913:complement(2731600..2734173):CDS	"b2592"	"protein disaggregation chaperone"	CDS	2731600	2734173	no 	no 	Unique with overlap 
NC_000913:complement(2734303..2735034):CDS	"b2593"	"upf0124 family protein"	CDS	2734303	2735034	no 	no 	Unique with overlap 
NC_000913:complement(2735031..2736011):CDS	"b2594"	"23s rrna pseudouridine(1911,1915,1917) synthase"	CDS	2735031	2736011	no 	no 	Unique with overlap 
NC_000913:2741875..2742393:CDS	"b2603"	"putative periplasmic inhibitor of yfin activity"	CDS	2741875	2742393	no 	no 	Unique with overlap 
NC_000913:2742383..2743609:CDS	"b2604"	"putative membrane-anchored diguanylate cyclase"	CDS	2742383	2743609	no 	no 	Unique with overlap 
NC_000913:complement(2754008..2754298):CDS	"b2618"	"upf0125 family protein"	CDS	2754008	2754298	no 	no 	Unique with overlap 
NC_000913:complement(2754288..2754764):CDS	"b2619"	"toxic upf0083 family protein inhibitor of 70s ribosome formation"	CDS	2754288	2754764	no 	no 	Unique with overlap 
NC_000913:complement(2761351..2763540):CDS	"b2627"	"radiation resistance protein; dead/h helicase-like protein; cp4-57 putative defective prophage"	CDS	2761351	2763540	no 	no 	Unique with overlap 
NC_000913:complement(2763537..2765153):CDS	"b2628"	"cp4-57 putative defective prophage, duf4297/duf1837 polymorphic toxin family protein"	CDS	2763537	2765153	no 	no 	Unique with overlap 
NC_000913:2765918..2766991:CDS	"b2630"	"cp4-57 prophage; rnase ls"	CDS	2765918	2766991	no 	no 	Unique with overlap 
NC_000913:2766984..2767355:CDS	"b2631"	"cp4-57 prophage; uncharacterized protein"	CDS	2766984	2767355	no 	no 	Unique with overlap 
NC_000913:2770445..2770681:CDS	"b2635"	"cp4-57 prophage; putative inner membrane protein"	CDS	2770445	2770681	no 	no 	Unique with overlap 
NC_000913:2800723..2800968:CDS	"b2673"	"hydrogen donor for nrdef electron transport system; glutaredoxin-like protein"	CDS	2800723	2800968	no 	no 	Unique with overlap 
NC_000913:2800965..2801375:CDS	"b2674"	"nrdef cluster assembly flavodoxin"	CDS	2800965	2801375	no 	no 	Unique with overlap 
NC_000913:2801348..2803492:CDS	"b2675"	"ribonucleoside-diphosphate reductase 2, alpha subunit"	CDS	2801348	2803492	no 	no 	Unique with overlap 
NC_000913:2804815..2806017:CDS	"b2677"	"glycine betaine/proline abc transporter periplasmic binding protein"	CDS	2804815	2806017	no 	no 	Unique with overlap 
NC_000913:2806010..2807074:CDS	"b2678"	"glycine betaine/proline abc transporter permease"	CDS	2806010	2807074	no 	no 	Unique with overlap 
NC_000913:2809617..2810354:CDS	"b2682"	"putative l-valine exporter, norvaline resistance protein"	CDS	2809617	2810354	no 	no 	Unique with overlap 
NC_000913:2810344..2810679:CDS	"b2683"	"putative l-valine exporter, norvaline resistance protein"	CDS	2810344	2810679	no 	no 	Unique with overlap 
NC_000913:complement(2816512..2816940):CDS	"b2689"	"cog1238 family inner membrane protein"	CDS	2816512	2816940	no 	no 	Unique with overlap 
NC_000913:complement(2816937..2817503):CDS	"b2690"	"fructose-1-p and 6-phosphogluconate phosphatase"	CDS	2816937	2817503	no 	no 	Unique with overlap 
NC_000913:2825832..2826395:CDS	"b2702"	"glucitol/sorbitol-specific enzyme iic component of pts"	CDS	2825832	2826395	no 	no 	Unique with overlap 
NC_000913:2826392..2827351:CDS	"b2703"	"glucitol/sorbitol-specific enzyme iib component of pts"	CDS	2826392	2827351	no 	no 	Unique with overlap 
NC_000913:2829047..2829820:CDS	"b2707"	"sorbitol-inducible srl operon transcriptional repressor"	CDS	2829047	2829820	no 	no 	Unique with overlap 
NC_000913:2829813..2830778:CDS	"b2708"	"d-arabinose 5-phosphate isomerase"	CDS	2829813	2830778	no 	no 	Unique with overlap 
NC_000913:2832476..2833915:CDS	"b2710"	"anaerobic nitric oxide reductase flavorubredoxin"	CDS	2832476	2833915	no 	no 	Unique with overlap 
NC_000913:2833912..2835045:CDS	"b2711"	"nadh:flavorubredoxin oxidoreductase"	CDS	2833912	2835045	no 	no 	Unique with overlap 
NC_000913:complement(2842573..2843043):CDS	"b2717"	"protease involved in processing c-terminal end of hyce"	CDS	2842573	2843043	no 	no 	Unique with overlap 
NC_000913:complement(2843036..2843446):CDS	"b2718"	"hydrogenase 3 maturation protein"	CDS	2843036	2843446	no 	no 	Unique with overlap 
NC_000913:complement(2843443..2844210):CDS	"b2719"	"hydrogenase 3 and formate hydrogenase complex, hycg subunit"	CDS	2843443	2844210	no 	no 	Unique with overlap 
NC_000913:complement(2847415..2849241):CDS	"b2723"	"hydrogenase 3, membrane subunit"	CDS	2847415	2849241	no 	no 	Unique with overlap 
NC_000913:complement(2849238..2849849):CDS	"b2724"	"hydrogenase 3, fe-s subunit"	CDS	2849238	2849849	no 	no 	Unique with overlap 
NC_000913:2851001..2851873:CDS	"b2727"	"gtp hydrolase involved in nickel liganding into hydrogenases"	CDS	2851001	2851873	no 	no 	Unique with overlap 
NC_000913:2851864..2852136:CDS	"b2728"	"hydrogenase maturation protein"	CDS	2851864	2852136	no 	no 	Unique with overlap 
NC_000913:2852136..2853257:CDS	"b2729"	"hydrogenase maturation protein"	CDS	2852136	2853257	no 	no 	Unique with overlap 
NC_000913:2853254..2854264:CDS	"b2730"	"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein"	CDS	2853254	2854264	no 	no 	Unique with overlap 
NC_000913:2861430..2862338:CDS	"b2736"	"putative dehydrogenase"	CDS	2861430	2862338	no 	no 	Unique with overlap 
NC_000913:2862335..2863501:CDS	"b2737"	"flia-regulated duf1537 family protein"	CDS	2862335	2863501	no 	no 	Unique with overlap 
NC_000913:complement(2868893..2869519):CDS	"b2743"	"l-isoaspartate protein carboxylmethyltransferase type ii"	CDS	2868893	2869519	no 	no 	Unique with overlap 
NC_000913:complement(2869513..2870274):CDS	"b2744"	"broad specificity 5'(3')-nucleotidase and polyphosphatase"	CDS	2869513	2870274	no 	no 	Unique with overlap 
NC_000913:complement(2870255..2871304):CDS	"b2745"	"trna(glu) pseudouridine(13) synthase"	CDS	2870255	2871304	no 	no 	Unique with overlap 
NC_000913:complement(2871301..2871780):CDS	"b2746"	"2c-methyl-d-erythritol 2,4-cyclodiphosphate synthase"	CDS	2871301	2871780	no 	no 	Unique with overlap 
NC_000913:complement(2873387..2873992):CDS	"b2750"	"adenosine 5'-phosphosulfate kinase"	CDS	2873387	2873992	no 	no 	Unique with overlap 
NC_000913:complement(2879788..2880387):CDS	"b2756"	"crispr rna precursor cleavage enzyme; crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2879788	2880387	no 	no 	Unique with overlap 
NC_000913:complement(2880374..2881048):CDS	"b2757"	"crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2880374	2881048	no 	no 	Unique with overlap 
NC_000913:complement(2882155..2882637):CDS	"b2759"	"crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2882155	2882637	no 	no 	Unique with overlap 
NC_000913:complement(2882630..2884138):CDS	"b2760"	"crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2882630	2884138	no 	no 	Unique with overlap 
NC_000913:complement(2888387..2890099):CDS	"b2763"	"sulfite reductase, beta subunit, nad(p)-binding, heme-binding"	CDS	2888387	2890099	no 	no 	Unique with overlap 
NC_000913:2892657..2893928:CDS	"b2766"	"putative oxidoreductase"	CDS	2892657	2893928	no 	no 	Unique with overlap 
NC_000913:2893919..2894179:CDS	"b2767"	"putative 4fe-4s cluster-containing protein"	CDS	2893919	2894179	no 	no 	Unique with overlap 
NC_000913:complement(2894919..2895779):CDS	"b2769"	"putative flavoprotein"	CDS	2894919	2895779	no 	no 	Unique with overlap 
NC_000913:complement(2895776..2896555):CDS	"b2770"	"putative flavoprotein"	CDS	2895776	2896555	no 	no 	Unique with overlap 
NC_000913:complement(2896533..2897870):CDS	"b2771"	"putative mfs sugar transporter; membrane protein"	CDS	2896533	2897870	no 	no 	Unique with overlap 
NC_000913:complement(2910756..2911091):CDS	"b2782"	"mrna interferase toxin, antitoxin is maze"	CDS	2910756	2911091	no 	no 	Unique with overlap 
NC_000913:complement(2923002..2923784):CDS	"b2791"	"trna(ile1,asp) pseudouridine(65) synthase"	CDS	2923002	2923784	no 	no 	Unique with overlap 
NC_000913:complement(2940143..2941243):CDS	"b2806"	"23s rrna c2498 2'-o-ribose methyltransferase, sam-dependent"	CDS	2940143	2941243	no 	no 	Unique with overlap 
NC_000913:complement(2941236..2941631):CDS	"b2807"	"upf0382 family inner membrane protein"	CDS	2941236	2941631	no 	no 	Unique with overlap 
NC_000913:2943337..2944542:CDS	"b2810"	"cysteine sulfinate desulfinase"	CDS	2943337	2944542	no 	no 	Unique with overlap 
NC_000913:complement(2950635..2952461):CDS	"b2819"	"exonuclease v (recbcd complex), alpha chain"	CDS	2950635	2952461	no 	no 	Unique with overlap 
NC_000913:complement(2952461..2956003):CDS	"b2820"	"exonuclease v (recbcd complex), beta subunit"	CDS	2952461	2956003	no 	no 	Unique with overlap 
