Gene by gene comparative analysis between nc_000913 and bop27 annotations for bop27vsnc000913v3 genome
The first gene belongs to nc_000913 and the second one belongs to bop27

Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Overlapping Status	Status
NC_000913:complement(63429..65780):CDS	"b0060"	"dna polymerase ii"	CDS	63429	65780	no 	no 		Identical 

NC_000913:complement(65855..66550):CDS	"b0061"	"l-ribulose-5-phosphate 4-epimerase"	CDS	65855	66550	no 	no 		Identical 
NC_000913:complement(65855..66550):CDS	"b0061"	"l-ribulose-5-phosphate 4-epimerase"	CDS	65855	66550	no 	no 		Identical 

NC_000913:complement(66835..68337):CDS	"b0062"	"l-arabinose isomerase"	CDS	66835	68337	no 	no 		Identical 
NC_000913:complement(66835..68337):CDS	"b0062"	"l-arabinose isomerase"	CDS	66835	68337	no 	no 		Identical 

NC_000913:complement(68348..70048):CDS	"b0063"	"l-ribulokinase"	CDS	68348	70048	no 	no 		Identical 
NC_000913:complement(68348..70048):CDS	"b0063"	"l-ribulokinase"	CDS	68348	70048	no 	no 		Identical 

NC_000913:70387..71265:CDS	"b0064"	"ara regulon transcriptional activator; autorepressor"	CDS	70387	71265	no 	no 		Identical 
NC_000913:70387..71265:CDS	"b0064"	"ara regulon transcriptional activator; autorepressor"	CDS	70387	71265	no 	no 		Identical 

NC_000913:71351..72115:CDS	"b0065"	"deda family inner membrane protein"	CDS	71351	72115	no 	no 		Identical 
NC_000913:71351..72115:CDS	"b0065"	"deda family inner membrane protein"	CDS	71351	72115	no 	no 		Identical 

NC_000913:complement(72229..72927):CDS	"b0066"	"thiamine/thiamine pyrophosphate abc transporter atpase"	CDS	72229	72927	no 	no 	Short overlap to "b0067"	Identical 
NC_000913:complement(72229..72927):CDS	"b0066"	"thiamine/thiamine pyrophosphate abc transporter atpase"	CDS	72229	72927	no 	no 	Short overlap to "b0067"	Identical 

NC_000913:complement(72911..74521):CDS	"b0067"	"thiamine/thiamine pyrophosphate abc transporter permease"	CDS	72911	74521	no 	no 	Short overlap to "b0066" and Short overlap to "b0068"	Identical 
NC_000913:complement(72911..74521):CDS	"b0067"	"thiamine/thiamine pyrophosphate abc transporter permease"	CDS	72911	74521	no 	no 	Short overlap to "b0066" and Short overlap to "b0068"	Identical 

NC_000913:complement(74497..75480):CDS	"b0068"	"thiamine/thiamine pyrophosphate/thiamine monophosphate abc transporter periplasmic binding protein"	CDS	74497	75480	no 	no 	Short overlap to "b0067"	Identical 
NC_000913:complement(74497..75480):CDS	"b0068"	"thiamine/thiamine pyrophosphate/thiamine monophosphate abc transporter periplasmic binding protein"	CDS	74497	75480	no 	no 	Short overlap to "b0067"	Identical 

NC_000913:complement(75644..77299):CDS	"b0069"	"transcriptional dna-binding transcriptional activator of sgrs srna"	CDS	75644	77299	no 	no 		Identical 
NC_000913:complement(75644..77299):CDS	"b0069"	"transcriptional dna-binding transcriptional activator of sgrs srna"	CDS	75644	77299	no 	no 		Identical 

NC_000913:77367..77593:ncRNA	"b4577"	"srna antisense regulator destabilzes ptsg mrna, hfq-dependent; regulated by sgrr"	ncRNA	77367	77593	no 	no 	Short overlap to "b4662"	Identical 
NC_000913:77367..77593:ncRNA	"b4577"	"srna antisense regulator destabilzes ptsg mrna, hfq-dependent; regulated by sgrr"	ncRNA	77367	77593	no 	no 	Short overlap to "b4662"	Identical 

NC_000913:77388..77519:CDS	"b4662"	"inhibitor of glucose uptake"	CDS	77388	77519	no 	no 	Short overlap to "b4577"	Identical 
NC_000913:77388..77519:CDS	"b4662"	"inhibitor of glucose uptake"	CDS	77388	77519	no 	no 	Short overlap to "b4577"	Identical 

NC_000913:77621..78799:CDS	"b0070"	"broad specificity sugar efflux system"	CDS	77621	78799	no 	no 		Identical 
NC_000913:77621..78799:CDS	"b0070"	"broad specificity sugar efflux system"	CDS	77621	78799	no 	no 		Identical 

NC_000913:complement(78848..79453):CDS	"b0071"	"3-isopropylmalate dehydratase small subunit"	CDS	78848	79453	no 	no 		Identical 
NC_000913:complement(78848..79453):CDS	"b0071"	"3-isopropylmalate dehydratase small subunit"	CDS	78848	79453	no 	no 		Identical 

NC_000913:complement(79464..80864):CDS	"b0072"	"3-isopropylmalate dehydratase large subunit"	CDS	79464	80864	no 	no 		Identical 
NC_000913:complement(79464..80864):CDS	"b0072"	"3-isopropylmalate dehydratase large subunit"	CDS	79464	80864	no 	no 		Identical 

NC_000913:complement(80867..81958):CDS	"b0073"	"3-isopropylmalate dehydrogenase, nad(+)-dependent"	CDS	80867	81958	no 	no 		Identical 
NC_000913:complement(80867..81958):CDS	"b0073"	"3-isopropylmalate dehydrogenase, nad(+)-dependent"	CDS	80867	81958	no 	no 		Identical 

NC_000913:complement(81958..83529):CDS	"b0074"	"2-isopropylmalate synthase"	CDS	81958	83529	no 	no 		Identical 
NC_000913:complement(81958..83529):CDS	"b0074"	"2-isopropylmalate synthase"	CDS	81958	83529	no 	no 		Identical 

NC_000913:complement(83622..83708):CDS	"b0075"	"leu operon leader peptide"	CDS	83622	83708	no 	no 		Identical 
NC_000913:complement(83622..83708):CDS	"b0075"	"leu operon leader peptide"	CDS	83622	83708	no 	no 		Identical 

NC_000913:84368..85312:CDS	"b0076"	"global transcription factor"	CDS	84368	85312	no 	no 		Identical 
NC_000913:84368..85312:CDS	"b0076"	"global transcription factor"	CDS	84368	85312	no 	no 		Identical 

NC_000913:85630..87354:CDS	"b0077"	"acetolactate synthase 3 large subunit"	CDS	85630	87354	no 	no 		Identical 
NC_000913:85630..87354:CDS	"b0077"	"acetolactate synthase 3 large subunit"	CDS	85630	87354	no 	no 		Identical 

NC_000913:87357..87848:CDS	"b0078"	"acetolactate synthase 3, small subunit, valine-sensitive"	CDS	87357	87848	no 	no 		Identical 
NC_000913:87357..87848:CDS	"b0078"	"acetolactate synthase 3, small subunit, valine-sensitive"	CDS	87357	87848	no 	no 		Identical 

NC_000913:88028..89032:CDS	"b0080"	"transcriptional repressor-activator for carbon metabolism"	CDS	88028	89032	no 	no 		Identical 
NC_000913:88028..89032:CDS	"b0080"	"transcriptional repressor-activator for carbon metabolism"	CDS	88028	89032	no 	no 		Identical 

NC_000913:89634..90092:CDS	"b0081"	"rsmh methytransferase inhibitor"	CDS	89634	90092	no 	no 		Identical 
NC_000913:89634..90092:CDS	"b0081"	"rsmh methytransferase inhibitor"	CDS	89634	90092	no 	no 		Identical 

NC_000913:90094..91035:CDS	"b0082"	"16s rrna m(4)c1402 methyltransferase, sam-dependent"	CDS	90094	91035	no 	no 	Short overlap to "b0083"	Identical 
NC_000913:90094..91035:CDS	"b0082"	"16s rrna m(4)c1402 methyltransferase, sam-dependent"	CDS	90094	91035	no 	no 	Short overlap to "b0083"	Identical 

NC_000913:91032..91397:CDS	"b0083"	"membrane bound cell division leucine zipper septum protein"	CDS	91032	91397	no 	no 	Short overlap to "b0082"	Identical 
NC_000913:91032..91397:CDS	"b0083"	"membrane bound cell division leucine zipper septum protein"	CDS	91032	91397	no 	no 	Short overlap to "b0082"	Identical 

NC_000913:91413..93179:CDS	"b0084"	"transpeptidase involved in septal peptidoglycan synthesis; penicillin-binding protein 3"	CDS	91413	93179	no 	no 	Short overlap to "b0085"	Identical 
NC_000913:91413..93179:CDS	"b0084"	"transpeptidase involved in septal peptidoglycan synthesis; penicillin-binding protein 3"	CDS	91413	93179	no 	no 	Short overlap to "b0085"	Identical 

NC_000913:93166..94653:CDS	"b0085"	"udp-n-acetylmuramoyl-l-alanyl-d-glutamate:meso- diaminopimelate ligase"	CDS	93166	94653	no 	no 	Short overlap to "b0084" and Short overlap to "b0086"	Identical 
NC_000913:93166..94653:CDS	"b0085"	"udp-n-acetylmuramoyl-l-alanyl-d-glutamate:meso- diaminopimelate ligase"	CDS	93166	94653	no 	no 	Short overlap to "b0084" and Short overlap to "b0086"	Identical 

NC_000913:94650..96008:CDS	"b0086"	"udp-n-acetylmuramoyl-tripeptide:d-alanyl-d- alanine ligase"	CDS	94650	96008	no 	no 	Short overlap to "b0085" and Short overlap to "b0087"	Identical 
NC_000913:94650..96008:CDS	"b0086"	"udp-n-acetylmuramoyl-tripeptide:d-alanyl-d- alanine ligase"	CDS	94650	96008	no 	no 	Short overlap to "b0085" and Short overlap to "b0087"	Identical 

NC_000913:96002..97084:CDS	"b0087"	"phospho-n-acetylmuramoyl-pentapeptide transferase"	CDS	96002	97084	no 	no 	Short overlap to "b0086"	Identical 
NC_000913:96002..97084:CDS	"b0087"	"phospho-n-acetylmuramoyl-pentapeptide transferase"	CDS	96002	97084	no 	no 	Short overlap to "b0086"	Identical 

NC_000913:97087..98403:CDS	"b0088"	"udp-n-acetylmuramoyl-l-alanine:d-glutamate ligase"	CDS	97087	98403	no 	no 		Identical 
NC_000913:97087..98403:CDS	"b0088"	"udp-n-acetylmuramoyl-l-alanine:d-glutamate ligase"	CDS	97087	98403	no 	no 		Identical 

NC_000913:98403..99647:CDS	"b0089"	"putative lipid ii flippase; integral membrane protein; ftsz ring stabilizer"	CDS	98403	99647	no 	no 	Short overlap to "b0090"	Identical 
NC_000913:98403..99647:CDS	"b0089"	"putative lipid ii flippase; integral membrane protein; ftsz ring stabilizer"	CDS	98403	99647	no 	no 	Short overlap to "b0090"	Identical 

NC_000913:99644..100711:CDS	"b0090"	"n-acetylglucosaminyl transferase"	CDS	99644	100711	no 	no 	Short overlap to "b0089"	Identical 
NC_000913:99644..100711:CDS	"b0090"	"n-acetylglucosaminyl transferase"	CDS	99644	100711	no 	no 	Short overlap to "b0089"	Identical 

NC_000913:100765..102240:CDS	"b0091"	"udp-n-acetylmuramate:l-alanine ligase"	CDS	100765	102240	no 	no 	Short overlap to "b0092"	Identical 
NC_000913:100765..102240:CDS	"b0091"	"udp-n-acetylmuramate:l-alanine ligase"	CDS	100765	102240	no 	no 	Short overlap to "b0092"	Identical 

NC_000913:102233..103153:CDS	"b0092"	"d-alanine:d-alanine ligase"	CDS	102233	103153	no 	no 	Short overlap to "b0091"	Identical 
NC_000913:102233..103153:CDS	"b0092"	"d-alanine:d-alanine ligase"	CDS	102233	103153	no 	no 	Short overlap to "b0091"	Identical 

NC_000913:103155..103985:CDS	"b0093"	"divisome assembly protein, membrane anchored protein involved in growth of wall at septum"	CDS	103155	103985	no 	no 	Short overlap to "b0094"	Identical 
NC_000913:103155..103985:CDS	"b0093"	"divisome assembly protein, membrane anchored protein involved in growth of wall at septum"	CDS	103155	103985	no 	no 	Short overlap to "b0094"	Identical 

NC_000913:103982..105244:CDS	"b0094"	"atp-binding cell division ftsk recruitment protein"	CDS	103982	105244	no 	no 	Short overlap to "b0093"	Identical 
NC_000913:103982..105244:CDS	"b0094"	"atp-binding cell division ftsk recruitment protein"	CDS	103982	105244	no 	no 	Short overlap to "b0093"	Identical 

NC_000913:105305..106456:CDS	"b0095"	"gtp-binding tubulin-like cell division protein"	CDS	105305	106456	no 	no 		Identical 
NC_000913:105305..106456:CDS	"b0095"	"gtp-binding tubulin-like cell division protein"	CDS	105305	106456	no 	no 		Identical 

NC_000913:106557..107474:CDS	"b0096"	"udp-3-o-acyl n-acetylglucosamine deacetylase"	CDS	106557	107474	no 	no 		Identical 
NC_000913:106557..107474:CDS	"b0096"	"udp-3-o-acyl n-acetylglucosamine deacetylase"	CDS	106557	107474	no 	no 		Identical 

NC_000913:107705..108217:CDS	"b0097"	"regulator of seca translation"	CDS	107705	108217	no 	no 		Identical 
NC_000913:107705..108217:CDS	"b0097"	"regulator of seca translation"	CDS	107705	108217	no 	no 		Identical 

NC_000913:108279..110984:CDS	"b0098"	"preprotein translocase subunit, atpase"	CDS	108279	110984	no 	no 		Identical 
