Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Status
NC_000913:complement(2295375..2295584):CDS	"b2198"	"cytochrome c biogenesis protein; heme export abc transporter holo-ccme release factor"	CDS	2295375	2295584	no 	yes	Unique with overlap 
NC_000913:complement(2297019..2297642):CDS	"b2201"	"heme export abc transporter atpase"	CDS	2297019	2297642	no 	yes	Unique with overlap 
NC_000913:complement(2296360..2297022):CDS	"b2200"	"heme export abc transporter permease"	CDS	2296360	2297022	no 	yes	Unique with overlap 
NC_000913:complement(2298713..2299576):CDS	"b2204"	"ferredoxin-type protein"	CDS	2298713	2299576	no 	yes	Unique with overlap 
NC_000913:complement(2298267..2298716):CDS	"b2203"	"nitrate reductase, small, cytochrome c550 subunit, periplasmic"	CDS	2298267	2298716	no 	yes	Unique with overlap 
NC_000913:complement(2302748..2303011):CDS	"b2207"	"assembly protein for periplasmic nitrate reductase"	CDS	2302748	2303011	no 	yes	Unique with overlap 
NC_000913:complement(2300265..2302751):CDS	"b2206"	"nitrate reductase, periplasmic, large subunit"	CDS	2300265	2302751	no 	yes	Unique with overlap 
NC_000913:complement(2309339..2310403):CDS	"b2213"	"fused dna-binding transcriptional dual regulator/o6-methylguanine-dna methyltransferase"	CDS	2309339	2310403	no 	yes	Unique with overlap 
NC_000913:2321864..2323249:CDS	"b2220"	"fused response regulator of ato operon, in two-component system with atos: response regulator/sigma54 interaction protein"	CDS	2321864	2323249	no 	yes	Unique with overlap 
NC_000913:2320041..2321867:CDS	"b2219"	"sensory histidine kinase in two-component regulatory system with atoc"	CDS	2320041	2321867	no 	yes	Unique with overlap 
NC_000913:2324107..2324757:CDS	"b2222"	"acetyl-coa:acetoacetyl-coa transferase, beta subunit"	CDS	2324107	2324757	no 	yes	Unique with overlap 
NC_000913:2324754..2326076:CDS	"b2223"	"short chain fatty acid transporter"	CDS	2324754	2326076	no 	yes	Unique with overlap 
NC_000913:complement(2329796..2334400):CDS	"b4500"		CDS-pseudo	2329796	2334400	no 	yes 	Unique with overlap 
NC_000913:complement(2334334..2334957):CDS	"b2229"	"duf1175 family protein, putative host defense protein"	CDS	2334334	2334957	no 	yes	Unique with overlap 
NC_000913:2348512..2348766:CDS	"b2236"	"ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (y*) cofactor maintenance"	CDS	2348512	2348766	no 	yes	Unique with overlap 
NC_000913:2354263..2355522:CDS	"b2242"	"anaerobic sn-glycerol-3-phosphate dehydrogenase membrane anchor subunit"	CDS	2354263	2355522	no 	yes	Unique with overlap 
NC_000913:2352645..2354273:CDS	"b2241"	"anaerobic sn-glycerol-3-phosphate dehydrogenase, large fad/nad(p)-binding subunit"	CDS	2352645	2354273	no 	yes	Unique with overlap 
NC_000913:2357802..2357999:CDS	"b4543"		CDS-pseudo	2357802	2357999	no 	yes 	Unique with overlap 
NC_000913:2368037..2370019:CDS	"b2255"	"fused udp-l-ara4n formyltransferase/udp-glca c-4'-decarboxylase"	CDS	2368037	2370019	no 	yes	Unique with overlap 
NC_000913:2370016..2370906:CDS	"b2256"	"undecaprenyl phosphate-alpha-l-ara4fn deformylase"	CDS	2370016	2370906	no 	yes	Unique with overlap 
NC_000913:2372555..2372890:CDS	"b4544"	"undecaprenyl phosphate-alpha-l-ara4n exporter; flippase arnef subunit"	CDS	2372555	2372890	no 	yes	Unique with overlap 
NC_000913:2370906..2372558:CDS	"b2257"	"4-amino-4-deoxy-l-arabinose transferase"	CDS	2370906	2372558	no 	yes	Unique with overlap 
NC_000913:complement(2374998..2375960):CDS	"b2261"	"o-succinylbenzoyl-coa synthase"	CDS	2374998	2375960	no 	yes	Unique with overlap 
NC_000913:complement(2373646..2375001):CDS	"b2260"	"o-succinylbenzoate-coa ligase"	CDS	2373646	2375001	no 	yes	Unique with overlap 
NC_000913:complement(2377587..2379257):CDS	"b2264"	"2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase; sephchc synthase"	CDS	2377587	2379257	no 	yes	Unique with overlap 
NC_000913:complement(2376832..2377590):CDS	"b2263"	"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase"	CDS	2376832	2377590	no 	yes	Unique with overlap 
NC_000913:complement(2395041..2395343):CDS	"b2279"	"nadh:ubiquinone oxidoreductase, membrane subunit k"	CDS	2395041	2395343	no 	yes	Unique with overlap 
NC_000913:complement(2393203..2395044):CDS	"b2278"	"nadh:ubiquinone oxidoreductase, membrane subunit l"	CDS	2393203	2395044	no 	yes	Unique with overlap 
NC_000913:complement(2397437..2400163):CDS	"b2283"	"nadh:ubiquinone oxidoreductase, chain g"	CDS	2397437	2400163	no 	yes	Unique with overlap 
NC_000913:complement(2396463..2397440):CDS	"b2282"	"nadh:ubiquinone oxidoreductase, membrane subunit h"	CDS	2396463	2397440	no 	yes	Unique with overlap 
NC_000913:complement(2401550..2402050):CDS	"b2285"	"nadh:ubiquinone oxidoreductase, chain e"	CDS	2401550	2402050	no 	yes	Unique with overlap 
NC_000913:complement(2400216..2401553):CDS	"b2284"	"nadh:ubiquinone oxidoreductase, chain f"	CDS	2400216	2401553	no 	yes	Unique with overlap 
NC_000913:complement(2425228..2425914):CDS	"b2308"	"histidine abc transporter permease"	CDS	2425228	2425914	no 	yes	Unique with overlap 
NC_000913:complement(2424515..2425231):CDS	"b2307"	"histidine abc transporter permease"	CDS	2424515	2425231	no 	yes	Unique with overlap 
NC_000913:complement(2431672..2432940):CDS	"b2315"	"bifunctional folylpolyglutamate synthase/ dihydrofolate synthase"	CDS	2431672	2432940	no 	yes	Unique with overlap 
NC_000913:complement(2431020..2431682):CDS	"b2314"	"membrane-anchored periplasmic protein involved in septation"	CDS	2431020	2431682	no 	yes	Unique with overlap 
NC_000913:complement(2435634..2436647):CDS	"b2319"	"putative semialdehyde dehydrogenase"	CDS	2435634	2436647	no 	yes	Unique with overlap 
NC_000913:complement(2444749..2445558):CDS	"b2327"	"taue/tsup family inner membrane protein"	CDS	2444749	2445558	no 	yes	Unique with overlap 
NC_000913:complement(2445558..2446382):CDS	"b2328"	"murein dd-endopeptidase"	CDS	2445558	2446382	no 	yes	Unique with overlap 
NC_000913:complement(2450585..2451073):CDS	"b2334"	"putative fimbrial-like adhesin protein"	CDS	2450585	2451073	no 	yes	Unique with overlap 
NC_000913:complement(2450049..2450588):CDS	"b2333"	"putative fimbrial-like adhesin protein"	CDS	2450049	2450588	no 	yes	Unique with overlap 
NC_000913:complement(2459157..2460467):CDS	"b2342"	"beta-ketoacyl-coa thiolase, anaerobic, subunit"	CDS	2459157	2460467	no 	yes	Unique with overlap 
NC_000913:2468212..2469132:CDS	"b2351"	"cps-53 (kple1) prophage; bactoprenol glucosyl transferase"	CDS	2468212	2469132	no 	yes	Unique with overlap 
NC_000913:2467853..2468215:CDS	"b2350"	"cps-53 (kple1) prophage; bactoprenol-linked glucose translocase/flippase"	CDS	2467853	2468215	no 	yes	Unique with overlap 
NC_000913:complement(2472116..2472385):CDS	"b2356"		CDS-pseudo	2472116	2472385	no 	yes 	Unique with overlap 
NC_000913:complement(2471542..2472120):CDS	"b2355"		CDS-pseudo	2471542	2472120	no 	yes 	Unique with overlap 
NC_000913:complement(2472876..2473583):CDS	"b2358"		CDS-pseudo	2472876	2473583	no 	yes 	Unique with overlap 
NC_000913:complement(2472385..2472879):CDS	"b2357"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2472385	2472879	no 	yes	Unique with overlap 
NC_000913:2475509..2475871:CDS	"b2362"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2475509	2475871	no 	yes	Unique with overlap 
NC_000913:2474982..2475518:CDS	"b2361"	"cps-53 (kple1) prophage; conserved protein"	CDS	2474982	2475518	no 	yes	Unique with overlap 
NC_000913:2476582..2476596:tRNA	"b4643"	"trna-other"	tRNA	2476582	2476596	no 	no 	Unique with overlap 
NC_000913:complement(2482174..2483337):CDS	"b2368"	"multidrug resistance efflux pump membrane fusion protein"	CDS	2482174	2483337	no 	yes	Unique with overlap 
NC_000913:complement(2505545..2506630):CDS	"b2385"	"xaa-pro aminopeptidase"	CDS	2505545	2506630	no 	yes	Unique with overlap 
NC_000913:complement(2540802..2541677):CDS	"b2423"	"sulfate/thiosulfate abc transporter permease"	CDS	2540802	2541677	no 	yes	Unique with overlap 
NC_000913:complement(2539715..2540812):CDS	"b2422"	"sulfate/thiosulfate transporter subunit"	CDS	2539715	2540812	no 	yes	Unique with overlap 
NC_000913:complement(2542510..2543526):CDS	"b2425"	"thiosulfate-binding protein"	CDS	2542510	2543526	no 	yes	Unique with overlap 
NC_000913:complement(2551711..2552136):CDS	"b2434"	"gnat family putative n-acetyltransferase"	CDS	2551711	2552136	no 	yes	Unique with overlap 
NC_000913:complement(2551275..2551724):CDS	"b2433"	"inner membrane protein"	CDS	2551275	2551724	no 	yes	Unique with overlap 
NC_000913:2562522..2563115:CDS	"b2447"	"cpz-55 prophage; uncharacterized protein"	CDS	2562522	2563115	no 	yes	Unique with overlap 
NC_000913:2562109..2562525:CDS	"b2446"	"cpz-55 prophage; uncharacterized protein"	CDS	2562109	2562525	no 	yes	Unique with overlap 
NC_000913:complement(2566879..2568105):CDS	"b2452"	"ethanolamine transporter"	CDS	2566879	2568105	no 	yes	Unique with overlap 
NC_000913:complement(2565479..2566882):CDS	"b2451"	"reactivating factor for ethanolamine ammonia lyase"	CDS	2565479	2566882	no 	yes	Unique with overlap 
NC_000913:complement(2569499..2570335):CDS	"b2454"	"ethanolamine utilization protein, hsp70/actin superfamily protein"	CDS	2569499	2570335	no 	yes	Unique with overlap 
NC_000913:complement(2568322..2569509):CDS	"b2453"	"ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase"	CDS	2568322	2569509	no 	yes	Unique with overlap 
NC_000913:complement(2573500..2574303):CDS	"b2459"	"cobalamin adenosyltransferase involved in ethanolamine utilization"	CDS	2573500	2574303	no 	yes	Unique with overlap 
NC_000913:complement(2572487..2573503):CDS	"b2458"	"phosphate acetyltransferase"	CDS	2572487	2573503	no 	yes	Unique with overlap 
NC_000913:complement(2574300..2575001):CDS	"b2460"	"rmlc-like cupin domain protein"	CDS	2574300	2575001	no 	yes	Unique with overlap 
NC_000913:2600476..2600946:CDS	"b2480"	"peroxiredoxin; thiol peroxidase, thioredoxin-dependent"	CDS	2600476	2600946	no 	yes	Unique with overlap 
NC_000913:2601816..2603834:CDS	"b2482"	"hydrogenase 4, membrane subunit"	CDS	2601816	2603834	no 	yes	Unique with overlap 
NC_000913:2608485..2610152:CDS	"b2487"	"hydrogenase 4, subunit"	CDS	2608485	2610152	no 	yes	Unique with overlap 
NC_000913:2606915..2608495:CDS	"b2486"	"hydrogenase 4, membrane subunit"	CDS	2606915	2608495	no 	yes	Unique with overlap 
NC_000913:2610704..2611462:CDS	"b2489"	"hydrogenase 4, fe-s subunit"	CDS	2610704	2611462	no 	yes	Unique with overlap 
NC_000913:2610162..2610707:CDS	"b2488"	"hydrogenase 4, fe-s subunit"	CDS	2610162	2610707	no 	yes	Unique with overlap 
NC_000913:2622232..2622870:CDS	"b2500"	"phosphoribosylglycinamide formyltransferase 1"	CDS	2622232	2622870	no 	yes	Unique with overlap 
NC_000913:complement(2647324..2652285):CDS	"b2520"	"bacterial alpha2-macroglobulin colonization factor ecam; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein"	CDS	2647324	2652285	no 	yes	Unique with overlap 
NC_000913:2670388..2670906:CDS	"b2539"	"3-phenylpropionate dioxygenase, small (beta) subunit"	CDS	2670388	2670906	no 	yes	Unique with overlap 
NC_000913:2669030..2670391:CDS	"b2538"	"3-phenylpropionate dioxygenase, large (alpha) subunit"	CDS	2669030	2670391	no 	yes	Unique with overlap 
NC_000913:2671223..2672035:CDS	"b2541"	"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase"	CDS	2671223	2672035	no 	yes	Unique with overlap 
NC_000913:2670906..2671226:CDS	"b2540"	"3-phenylpropionate dioxygenase, ferredoxin subunit"	CDS	2670906	2671226	no 	yes	Unique with overlap 
NC_000913:complement(2688791..2689504):CDS	"b2555"	"putative outer membrane protein modulating the qseef response"	CDS	2688791	2689504	no 	yes	Unique with overlap 
NC_000913:complement(2687467..2688801):CDS	"b2554"	"response regulator regulating glmy srna in two-component system with sensor protein glrk"	CDS	2687467	2688801	no 	yes	Unique with overlap 
NC_000913:complement(2700996..2701727):CDS	"b2564"	"pyridoxine 5'-phosphate synthase"	CDS	2700996	2701727	no 	yes	Unique with overlap 
NC_000913:complement(2703381..2704061):CDS	"b2567"	"rnase iii"	CDS	2703381	2704061	no 	yes	Unique with overlap 
NC_000913:complement(2702479..2703384):CDS	"b2566"	"membrane-associated, 16s rrna-binding gtpase"	CDS	2702479	2703384	no 	yes	Unique with overlap 
NC_000913:complement(2707796..2708752):CDS	"b2571"	"anti-sigma e factor, binds rsea"	CDS	2707796	2708752	no 	yes	Unique with overlap 
NC_000913:complement(2707320..2707799):CDS	"b2570"	"soxr iron-sulfur cluster reduction factor component"	CDS	2707320	2707799	no 	yes	Unique with overlap 
NC_000913:complement(2735029..2736009):CDS	"b2594"	"23s rrna pseudouridine(1911,1915,1917) synthase"	CDS	2735029	2736009	no 	yes	Unique with overlap 
NC_000913:complement(2734301..2735032):CDS	"b2593"	"upf0124 family protein"	CDS	2734301	2735032	no 	yes	Unique with overlap 
NC_000913:2742381..2743607:CDS	"b2604"	"putative membrane-anchored diguanylate cyclase"	CDS	2742381	2743607	no 	yes	Unique with overlap 
NC_000913:2741873..2742391:CDS	"b2603"	"putative periplasmic inhibitor of yfin activity"	CDS	2741873	2742391	no 	yes	Unique with overlap 
NC_000913:complement(2754286..2754762):CDS	"b2619"	"toxic upf0083 family protein inhibitor of 70s ribosome formation"	CDS	2754286	2754762	no 	yes	Unique with overlap 
NC_000913:complement(2754006..2754296):CDS	"b2618"	"upf0125 family protein"	CDS	2754006	2754296	no 	yes	Unique with overlap 
NC_000913:complement(2763535..2765151):CDS	"b2628"	"cp4-57 putative defective prophage, duf4297/duf1837 polymorphic toxin family protein"	CDS	2763535	2765151	no 	yes	Unique with overlap 
NC_000913:complement(2761349..2763538):CDS	"b2627"	"radiation resistance protein; dead/h helicase-like protein; cp4-57 putative defective prophage"	CDS	2761349	2763538	no 	yes	Unique with overlap 
NC_000913:2766982..2767353:CDS	"b2631"	"cp4-57 prophage; uncharacterized protein"	CDS	2766982	2767353	no 	yes	Unique with overlap 
NC_000913:2765916..2766989:CDS	"b2630"	"cp4-57 prophage; rnase ls"	CDS	2765916	2766989	no 	yes	Unique with overlap 
NC_000913:2770679..2771122:CDS	"b2636"	"cp4-57 prophage; uncharacterized protein"	CDS	2770679	2771122	no 	yes	Unique with overlap 
NC_000913:2800963..2801373:CDS	"b2674"	"nrdef cluster assembly flavodoxin"	CDS	2800963	2801373	no 	yes	Unique with overlap 
NC_000913:2800721..2800966:CDS	"b2673"	"hydrogen donor for nrdef electron transport system; glutaredoxin-like protein"	CDS	2800721	2800966	no 	yes	Unique with overlap 
NC_000913:2806008..2807072:CDS	"b2678"	"glycine betaine/proline abc transporter permease"	CDS	2806008	2807072	no 	yes	Unique with overlap 
NC_000913:2804813..2806015:CDS	"b2677"	"glycine betaine/proline abc transporter periplasmic binding protein"	CDS	2804813	2806015	no 	yes	Unique with overlap 
NC_000913:2810342..2810677:CDS	"b2683"	"putative l-valine exporter, norvaline resistance protein"	CDS	2810342	2810677	no 	yes	Unique with overlap 
NC_000913:2809615..2810352:CDS	"b2682"	"putative l-valine exporter, norvaline resistance protein"	CDS	2809615	2810352	no 	yes	Unique with overlap 
NC_000913:complement(2816935..2817501):CDS	"b2690"	"fructose-1-p and 6-phosphogluconate phosphatase"	CDS	2816935	2817501	no 	yes	Unique with overlap 
NC_000913:complement(2816510..2816938):CDS	"b2689"	"cog1238 family inner membrane protein"	CDS	2816510	2816938	no 	yes	Unique with overlap 
NC_000913:2826390..2827349:CDS	"b2703"	"glucitol/sorbitol-specific enzyme iib component of pts"	CDS	2826390	2827349	no 	yes	Unique with overlap 
NC_000913:2825830..2826393:CDS	"b2702"	"glucitol/sorbitol-specific enzyme iic component of pts"	CDS	2825830	2826393	no 	yes	Unique with overlap 
NC_000913:2829811..2830776:CDS	"b2708"	"d-arabinose 5-phosphate isomerase"	CDS	2829811	2830776	no 	yes	Unique with overlap 
NC_000913:2829045..2829818:CDS	"b2707"	"sorbitol-inducible srl operon transcriptional repressor"	CDS	2829045	2829818	no 	yes	Unique with overlap 
NC_000913:2833910..2835043:CDS	"b2711"	"nadh:flavorubredoxin oxidoreductase"	CDS	2833910	2835043	no 	yes	Unique with overlap 
NC_000913:2832474..2833913:CDS	"b2710"	"anaerobic nitric oxide reductase flavorubredoxin"	CDS	2832474	2833913	no 	yes	Unique with overlap 
NC_000913:complement(2843034..2843444):CDS	"b2718"	"hydrogenase 3 maturation protein"	CDS	2843034	2843444	no 	yes	Unique with overlap 
NC_000913:complement(2842571..2843041):CDS	"b2717"	"protease involved in processing c-terminal end of hyce"	CDS	2842571	2843041	no 	yes	Unique with overlap 
NC_000913:complement(2849236..2849847):CDS	"b2724"	"hydrogenase 3, fe-s subunit"	CDS	2849236	2849847	no 	yes	Unique with overlap 
NC_000913:complement(2847413..2849239):CDS	"b2723"	"hydrogenase 3, membrane subunit"	CDS	2847413	2849239	no 	yes	Unique with overlap 
NC_000913:2851862..2852134:CDS	"b2728"	"hydrogenase maturation protein"	CDS	2851862	2852134	no 	yes	Unique with overlap 
NC_000913:2850999..2851871:CDS	"b2727"	"gtp hydrolase involved in nickel liganding into hydrogenases"	CDS	2850999	2851871	no 	yes	Unique with overlap 
NC_000913:2853252..2854262:CDS	"b2730"	"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein"	CDS	2853252	2854262	no 	yes	Unique with overlap 
NC_000913:2852134..2853255:CDS	"b2729"	"hydrogenase maturation protein"	CDS	2852134	2853255	no 	yes	Unique with overlap 
NC_000913:2862333..2863499:CDS	"b2737"	"flia-regulated duf1537 family protein"	CDS	2862333	2863499	no 	yes	Unique with overlap 
NC_000913:2861428..2862336:CDS	"b2736"	"putative dehydrogenase"	CDS	2861428	2862336	no 	yes	Unique with overlap 
NC_000913:complement(2869511..2870272):CDS	"b2744"	"broad specificity 5'(3')-nucleotidase and polyphosphatase"	CDS	2869511	2870272	no 	yes	Unique with overlap 
NC_000913:complement(2868891..2869517):CDS	"b2743"	"l-isoaspartate protein carboxylmethyltransferase type ii"	CDS	2868891	2869517	no 	yes	Unique with overlap 
NC_000913:complement(2870253..2871302):CDS	"b2745"	"trna(glu) pseudouridine(13) synthase"	CDS	2870253	2871302	no 	yes	Unique with overlap 
NC_000913:complement(2873990..2875417):CDS	"b2751"	"sulfate adenylyltransferase, subunit 1"	CDS	2873990	2875417	no 	yes	Unique with overlap 
NC_000913:complement(2880372..2881046):CDS	"b2757"	"crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2880372	2881046	no 	yes	Unique with overlap 
NC_000913:complement(2879786..2880385):CDS	"b2756"	"crispr rna precursor cleavage enzyme; crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2879786	2880385	no 	yes	Unique with overlap 
NC_000913:complement(2882628..2884136):CDS	"b2760"	"crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2882628	2884136	no 	yes	Unique with overlap 
NC_000913:complement(2882153..2882635):CDS	"b2759"	"crisp rna (crrna) containing cascade antiviral complex protein"	CDS	2882153	2882635	no 	yes	Unique with overlap 
NC_000913:complement(2890097..2891896):CDS	"b2764"	"sulfite reductase, alpha subunit, flavoprotein"	CDS	2890097	2891896	no 	yes	Unique with overlap 
NC_000913:2893917..2894177:CDS	"b2767"	"putative 4fe-4s cluster-containing protein"	CDS	2893917	2894177	no 	yes	Unique with overlap 
NC_000913:2892655..2893926:CDS	"b2766"	"putative oxidoreductase"	CDS	2892655	2893926	no 	yes	Unique with overlap 
NC_000913:complement(2895774..2896553):CDS	"b2770"	"putative flavoprotein"	CDS	2895774	2896553	no 	yes	Unique with overlap 
NC_000913:complement(2894917..2895777):CDS	"b2769"	"putative flavoprotein"	CDS	2894917	2895777	no 	yes	Unique with overlap 
NC_000913:complement(2911089..2911337):CDS	"b2783"	"antitoxin of the chpa-chpr toxin-antitoxin system"	CDS	2911089	2911337	no 	yes	Unique with overlap 
NC_000913:complement(2923782..2924111):CDS	"b2792"	"duf446 family protein"	CDS	2923782	2924111	no 	yes	Unique with overlap 
NC_000913:complement(2941234..2941629):CDS	"b2807"	"upf0382 family inner membrane protein"	CDS	2941234	2941629	no 	yes	Unique with overlap 
NC_000913:complement(2940141..2941241):CDS	"b2806"	"23s rrna c2498 2'-o-ribose methyltransferase, sam-dependent"	CDS	2940141	2941241	no 	yes	Unique with overlap 
NC_000913:2944540..2944983:CDS	"b2811"	"csda-binding activator; fe-s protein"	CDS	2944540	2944983	no 	yes	Unique with overlap 
NC_000913:complement(2952459..2956001):CDS	"b2820"	"exonuclease v (recbcd complex), beta subunit"	CDS	2952459	2956001	no 	yes	Unique with overlap 
NC_000913:complement(2955994..2958882):CDS	"b2821"	"protease iii"	CDS	2955994	2958882	no 	yes	Unique with overlap 
NC_000913:complement(2962747..2963154):CDS	"b2824"	"duf2509 family protein"	CDS	2962747	2963154	no 	yes	Unique with overlap 
NC_000913:complement(2962439..2962762):CDS	"b2823"	"putative prepilin peptidase-dependent protein"	CDS	2962439	2962762	no 	yes	Unique with overlap 
NC_000913:complement(2963151..2963714):CDS	"b2825"	"putative prepilin peptidase-dependent protein"	CDS	2963151	2963714	no 	yes	Unique with overlap 
NC_000913:complement(2973853..2976012):CDS	"b2836"	"fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase"	CDS	2973853	2976012	no 	yes	Unique with overlap 
NC_000913:complement(2972667..2973860):CDS	"b2835"	"lysophospholipid transporter"	CDS	2972667	2973860	no 	yes	Unique with overlap 
NC_000913:2989302..2989784:CDS	"b2848"	"uncharacterized protein"	CDS	2989302	2989784	no 	yes	Unique with overlap 
NC_000913:2988500..2989309:CDS	"b2847"	"putative transcriptional regulator"	CDS	2988500	2989309	no 	yes	Unique with overlap 
NC_000913:complement(2995960..2996358):CDS	"b2859"		CDS-pseudo	2995960	2996358	no 	yes 	Unique with overlap 
NC_000913:complement(join(2995312..2995758,2995758..2996018)):CDS	"b2858"		CDS-pseudo	2995312	2996018	yes 	yes 	Unique with overlap 
NC_000913:complement(2997233..2997598):CDS	"b2861"	"is2 repressor tnpa"	CDS	2997233	2997598	no 	yes	Unique with overlap 
NC_000913:complement(2996370..2997275):CDS	"b2860"	"is2 transposase tnpb"	CDS	2996370	2997275	no 	yes	Unique with overlap 
NC_000913:3003487..3003966:CDS	"b2868"	"xanthine dehydrogenase, fe-s binding subunit"	CDS	3003487	3003966	no 	yes	Unique with overlap 
NC_000913:3002612..3003490:CDS	"b2867"	"xanthine dehydrogenase, fad-binding subunit"	CDS	3002612	3003490	no 	yes	Unique with overlap 
NC_000913:3021314..3024184:CDS	"b2881"	"putative hypoxanthine oxidase, molybdopterin-binding/fe-s binding"	CDS	3021314	3024184	no 	yes	Unique with overlap 
NC_000913:3020538..3021317:CDS	"b2880"	"putative oxidoreductase"	CDS	3020538	3021317	no 	yes	Unique with overlap 
NC_000913:complement(3029010..3030929):CDS	"b2887"	"putative oxidoreductase, fe-s subunit/nucleotide-binding subunit"	CDS	3029010	3030929	no 	yes	Unique with overlap 
NC_000913:complement(3040802..3041068):CDS	"b2897"	"flavinator of succinate dehydrogenase; antitoxin of cptab toxin-antitoxin pair"	CDS	3040802	3041068	no 	yes	Unique with overlap 
NC_000913:complement(3040414..3040821):CDS	"b2896"	"toxin of cptab toxin-antitoxin pair"	CDS	3040414	3040821	no 	yes	Unique with overlap 
NC_000913:complement(3053513..3054838):CDS	"b2908"	"proline aminopeptidase p ii"	CDS	3053513	3054838	no 	yes	Unique with overlap 
NC_000913:complement(3052338..3053516):CDS	"b2907"	"2-octaprenyl-6-methoxyphenol hydroxylase, fad/nad(p)-binding"	CDS	3052338	3053516	no 	yes	Unique with overlap 
NC_000913:3062985..3063980:CDS	"b2918"	"membrane atpase/protein kinase"	CDS	3062985	3063980	no 	yes	Unique with overlap 
